item_id,name,category,style,material,color,brand,price
item1458,Minimalist Cabinet,Sofa,Industrial,Wood,Blue,Ashley,221.05
item1459,Minimalist Bed,Sofa,Industrial,Leather,Gray,West Elm,140.11
item1460,Modern Chair,Table,Modern,Leather,Blue,Wayfair,444.03
item1461,Modern Chair,Sofa,Modern,Metal,Brown,West Elm,917.39
item1462,Minimalist Cabinet,Chair,Industrial,Metal,Black,West Elm,164.38
item1463,Modern Bed,Chair,Industrial,Leather,Gray,IKEA,171.47
item1464,Industrial Chair,Bed,Modern,Glass,Blue,IKEA,344.28
item1465,Industrial Chair,Chair,Minimalist,Glass,Black,Ashley,375.18
item1466,Minimalist Cabinet,Sofa,Vintage,Glass,Blue,IKEA,736.51
item1467,Vintage Sofa,Cabinet,Modern,Wood,Blue,Wayfair,755.33
item1468,Industrial Cabinet,Cabinet,Vintage,Velvet,Brown,IKEA,632.49
item1469,Rustic Chair,Chair,Modern,Leather,White,IKEA,73.13
item1470,Modern Chair,Cabinet,Industrial,Velvet,White,Wayfair,234.87
item1471,Vintage Table,Table,Minimalist,Wood,White,Herman Miller,628.33
item1472,Minimalist Bed,Chair,Minimalist,Velvet,Gray,Wayfair,50.41
item1473,Modern Sofa,Sofa,Industrial,Wood,Gray,West Elm,548.72
item1474,Vintage Cabinet,Cabinet,Modern,Velvet,White,Herman Miller,282.4
item1475,Vintage Sofa,Table,Vintage,Leather,Black,Wayfair,673.88
item1476,Vintage Cabinet,Sofa,Rustic,Metal,Brown,Wayfair,227.4
item1477,Modern Sofa,Table,Rustic,Velvet,Brown,IKEA,487.17
item1478,Vintage Cabinet,Sofa,Rustic,Wood,Gray,Herman Miller,381.27
item1479,Modern Sofa,Table,Modern,Wood,Blue,Ashley,353.96
item1480,Rustic Cabinet,Cabinet,Modern,Glass,Gray,Herman Miller,109.68
item1481,Vintage Chair,Table,Rustic,Wood,Brown,West Elm,884.66
item1482,Rustic Chair,Bed,Industrial,Glass,Blue,Herman Miller,845.17
item1483,Vintage Chair,Table,Modern,Glass,Blue,Herman Miller,977.4
item1484,Industrial Cabinet,Sofa,Minimalist,Metal,Gray,Ashley,488.73
item1485,Vintage Table,Cabinet,Rustic,Wood,White,Ashley,91.85
item1486,Industrial Cabinet,Cabinet,Minimalist,Velvet,Gray,Ashley,497.34
item1487,Modern Chair,Cabinet,Industrial,Metal,Gray,West Elm,176.24
item1488,Vintage Bed,Cabinet,Modern,Wood,Black,Ashley,778.57
item1489,Rustic Table,Chair,Industrial,Metal,Black,West Elm,574.77
item1490,Minimalist Bed,Cabinet,Vintage,Leather,Brown,Wayfair,739.7
item1491,Modern Sofa,Cabinet,Industrial,Glass,Brown,Ashley,894.61
item1492,Rustic Cabinet,Sofa,Vintage,Wood,Gray,West Elm,980.45
item1493,Minimalist Cabinet,Cabinet,Modern,Leather,Gray,Wayfair,765.86
item1494,Industrial Cabinet,Bed,Vintage,Glass,Black,Ashley,422.22
item1495,Vintage Chair,Cabinet,Minimalist,Wood,Blue,IKEA,751.24
item1496,Modern Table,Chair,Industrial,Metal,White,West Elm,177.81
item1497,Industrial Chair,Sofa,Minimalist,Glass,Black,West Elm,476.42
item1498,Industrial Cabinet,Bed,Minimalist,Glass,Black,Wayfair,666.12
item1499,Modern Sofa,Bed,Industrial,Glass,White,Herman Miller,232.42
item1500,Modern Cabinet,Cabinet,Vintage,Wood,Brown,IKEA,826.56
item1501,Minimalist Table,Table,Modern,Metal,Blue,Ashley,701.97
item1502,Industrial Cabinet,Table,Modern,Glass,Blue,Ashley,842.86
item1503,Rustic Sofa,Cabinet,Rustic,Metal,White,Herman Miller,194.03
item1504,Minimalist Sofa,Cabinet,Minimalist,Leather,Brown,Wayfair,410.74
item1505,Rustic Cabinet,Sofa,Minimalist,Leather,Brown,Herman Miller,979.5
item1506,Modern Cabinet,Sofa,Rustic,Leather,White,IKEA,402.1
item1507,Vintage Table,Cabinet,Industrial,Leather,Brown,Ashley,832.25
item1508,Industrial Sofa,Sofa,Industrial,Velvet,White,Herman Miller,264.91
item1509,Industrial Sofa,Table,Modern,Metal,Black,Ashley,150.0
item1510,Modern Bed,Table,Modern,Metal,Gray,West Elm,401.29
item1511,Rustic Chair,Chair,Rustic,Glass,Black,Herman Miller,461.64
item1512,Modern Sofa,Bed,Minimalist,Velvet,White,West Elm,937.24
item1513,Industrial Sofa,Table,Industrial,Metal,Gray,Ashley,660.14
item1514,Rustic Chair,Sofa,Modern,Wood,Brown,Ashley,997.37
item1515,Rustic Cabinet,Sofa,Rustic,Glass,Blue,Wayfair,96.03
item1516,Minimalist Cabinet,Chair,Minimalist,Glass,Blue,Wayfair,865.04
item1517,Modern Table,Cabinet,Vintage,Glass,Black,IKEA,310.16
item1518,Modern Table,Sofa,Minimalist,Metal,Brown,West Elm,401.93
item1519,Modern Sofa,Bed,Vintage,Glass,Black,Herman Miller,980.19
item1520,Industrial Table,Table,Industrial,Glass,Blue,West Elm,421.87
item1521,Rustic Sofa,Chair,Industrial,Glass,Gray,West Elm,790.73
item1522,Rustic Cabinet,Cabinet,Rustic,Metal,Black,IKEA,623.1
item1523,Vintage Bed,Chair,Rustic,Glass,Gray,Herman Miller,471.88
item1524,Minimalist Table,Bed,Vintage,Leather,Black,IKEA,926.08
item1525,Minimalist Cabinet,Bed,Modern,Velvet,Blue,IKEA,948.39
item1526,Minimalist Bed,Bed,Modern,Velvet,Black,West Elm,772.6
item1527,Minimalist Cabinet,Sofa,Modern,Wood,Black,Wayfair,376.73
item1528,Rustic Bed,Cabinet,Vintage,Wood,Gray,Wayfair,714.05
item1529,Minimalist Chair,Chair,Minimalist,Wood,Gray,Ashley,68.21
item1530,Vintage Sofa,Table,Minimalist,Velvet,Blue,Ashley,996.21
item1531,Minimalist Sofa,Bed,Rustic,Leather,Brown,Wayfair,274.32
item1532,Vintage Chair,Chair,Industrial,Glass,Blue,Wayfair,378.67
item1533,Minimalist Sofa,Chair,Rustic,Glass,Brown,West Elm,90.52
item1534,Modern Chair,Chair,Industrial,Wood,Blue,Wayfair,847.66
item1535,Minimalist Sofa,Sofa,Industrial,Leather,Blue,West Elm,166.97
item1536,Industrial Sofa,Bed,Rustic,Glass,Brown,West Elm,236.04
item1537,Rustic Cabinet,Table,Rustic,Wood,White,West Elm,639.73
item1538,Rustic Sofa,Cabinet,Rustic,Leather,Blue,IKEA,110.98
item1539,Vintage Chair,Chair,Minimalist,Leather,Gray,Wayfair,176.37
item1540,Modern Sofa,Sofa,Industrial,Leather,Black,Ashley,986.76
item1541,Vintage Chair,Table,Modern,Leather,Blue,Wayfair,193.02
item1542,Minimalist Cabinet,Bed,Rustic,Leather,Black,IKEA,741.37
item1543,Modern Sofa,Sofa,Vintage,Wood,Blue,Ashley,253.03
item1544,Modern Table,Chair,Modern,Leather,Black,Ashley,755.24
item1545,Rustic Sofa,Cabinet,Modern,Wood,Black,West Elm,322.97
item1546,Modern Table,Cabinet,Modern,Glass,Blue,Wayfair,771.44
item1547,Vintage Cabinet,Bed,Vintage,Velvet,Blue,West Elm,567.35
item1548,Minimalist Sofa,Cabinet,Vintage,Glass,Black,IKEA,494.16
item1549,Minimalist Cabinet,Chair,Industrial,Glass,White,Herman Miller,370.04
item1550,Vintage Cabinet,Cabinet,Vintage,Leather,White,West Elm,655.32
item1551,Industrial Cabinet,Chair,Vintage,Wood,Gray,Wayfair,739.83
item1552,Industrial Chair,Sofa,Vintage,Leather,Black,West Elm,408.36
item1553,Modern Chair,Table,Industrial,Leather,Black,Wayfair,288.44
item1554,Rustic Table,Bed,Vintage,Leather,Black,West Elm,927.12
item1555,Rustic Bed,Table,Industrial,Glass,Blue,Wayfair,871.58
item1556,Rustic Chair,Chair,Vintage,Velvet,Gray,Ashley,590.84
item1557,Rustic Sofa,Sofa,Industrial,Velvet,Gray,Ashley,715.5
item1558,Minimalist Cabinet,Chair,Rustic,Wood,White,IKEA,392.62
item1559,Minimalist Cabinet,Bed,Minimalist,Wood,Blue,IKEA,973.26
item1560,Modern Sofa,Bed,Minimalist,Metal,Blue,IKEA,346.46
item1561,Rustic Sofa,Table,Rustic,Wood,Blue,West Elm,604.25
item1562,Vintage Cabinet,Table,Industrial,Glass,Black,IKEA,889.59
item1563,Minimalist Cabinet,Bed,Vintage,Metal,Gray,Herman Miller,470.16
item1564,Minimalist Chair,Chair,Minimalist,Leather,Black,Ashley,134.96
item1565,Minimalist Chair,Bed,Industrial,Wood,Brown,Herman Miller,205.26
item1566,Minimalist Cabinet,Cabinet,Industrial,Metal,Black,IKEA,790.69
item1567,Modern Sofa,Chair,Minimalist,Leather,Brown,IKEA,256.48
item1568,Minimalist Cabinet,Chair,Rustic,Wood,White,West Elm,194.32
item1569,Rustic Bed,Table,Rustic,Velvet,Brown,Wayfair,105.11
item1570,Rustic Table,Sofa,Rustic,Wood,White,West Elm,549.17
item1571,Vintage Cabinet,Chair,Industrial,Leather,Brown,Ashley,902.24
item1572,Rustic Bed,Table,Industrial,Glass,Gray,Ashley,868.48
item1573,Modern Cabinet,Bed,Modern,Wood,Gray,Ashley,556.52
item1574,Minimalist Bed,Bed,Minimalist,Metal,Blue,Wayfair,366.5
item1575,Vintage Chair,Sofa,Industrial,Leather,Gray,Wayfair,691.54
item1576,Industrial Cabinet,Bed,Industrial,Wood,Blue,Wayfair,788.19
item1577,Vintage Sofa,Table,Rustic,Wood,Blue,West Elm,853.48
item1578,Industrial Table,Table,Rustic,Metal,Blue,IKEA,564.01
item1579,Vintage Bed,Cabinet,Industrial,Velvet,Blue,IKEA,497.71
item1580,Vintage Chair,Bed,Modern,Metal,Gray,Wayfair,517.4
item1581,Modern Sofa,Sofa,Minimalist,Wood,Blue,Herman Miller,376.89
item1582,Vintage Bed,Sofa,Industrial,Glass,White,West Elm,947.99
item1583,Industrial Bed,Sofa,Minimalist,Velvet,Brown,Wayfair,611.86
item1584,Vintage Chair,Table,Rustic,Wood,Black,Herman Miller,970.93
item1585,Rustic Sofa,Sofa,Industrial,Glass,White,Herman Miller,322.94
item1586,Vintage Bed,Cabinet,Vintage,Metal,White,Herman Miller,179.06
item1587,Industrial Bed,Chair,Vintage,Velvet,White,Herman Miller,816.23
item1588,Rustic Cabinet,Cabinet,Industrial,Velvet,Gray,Herman Miller,50.06
item1589,Vintage Chair,Table,Industrial,Leather,Brown,Wayfair,289.36
item1590,Rustic Table,Cabinet,Industrial,Wood,White,Herman Miller,736.16
item1591,Vintage Table,Cabinet,Vintage,Metal,Gray,IKEA,938.2
item1592,Rustic Chair,Cabinet,Modern,Wood,Brown,West Elm,892.74
item1593,Rustic Cabinet,Table,Industrial,Metal,Gray,IKEA,454.21
item1594,Vintage Chair,Chair,Industrial,Velvet,Blue,Ashley,457.53
item1595,Minimalist Cabinet,Bed,Vintage,Velvet,Blue,IKEA,533.3
item1596,Rustic Cabinet,Sofa,Rustic,Leather,White,Ashley,92.7
item1597,Minimalist Cabinet,Cabinet,Rustic,Glass,Blue,Ashley,722.79
item1598,Industrial Cabinet,Chair,Vintage,Metal,Blue,Ashley,56.62
item1599,Minimalist Chair,Sofa,Industrial,Velvet,Brown,Herman Miller,885.96
item1600,Vintage Table,Sofa,Industrial,Metal,White,Ashley,922.61
item1601,Rustic Cabinet,Table,Minimalist,Metal,White,Herman Miller,847.47
item1602,Rustic Table,Cabinet,Rustic,Metal,Brown,Herman Miller,721.97
item1603,Rustic Chair,Chair,Vintage,Wood,White,Herman Miller,700.59
item1604,Minimalist Chair,Sofa,Vintage,Wood,Black,West Elm,599.55
item1605,Rustic Table,Sofa,Modern,Glass,Black,IKEA,376.58
item1606,Industrial Sofa,Table,Minimalist,Wood,Blue,Herman Miller,712.23
item1607,Vintage Chair,Bed,Minimalist,Glass,Black,IKEA,701.84
item1608,Rustic Sofa,Chair,Industrial,Velvet,White,West Elm,209.54
item1609,Modern Bed,Cabinet,Vintage,Leather,Brown,Herman Miller,224.24
item1610,Modern Cabinet,Bed,Rustic,Metal,White,Wayfair,476.52
item1611,Modern Bed,Table,Minimalist,Leather,Black,Herman Miller,432.6
item1612,Modern Bed,Chair,Modern,Leather,Brown,West Elm,990.53
item1613,Vintage Table,Cabinet,Minimalist,Velvet,Brown,IKEA,947.73
item1614,Minimalist Table,Chair,Rustic,Glass,White,Herman Miller,525.38
item1615,Vintage Chair,Bed,Modern,Leather,Brown,Ashley,527.26
item1616,Modern Bed,Chair,Minimalist,Wood,Black,Ashley,337.21
item1617,Industrial Table,Chair,Minimalist,Velvet,Brown,Ashley,716.6
item1618,Vintage Sofa,Bed,Modern,Glass,Brown,Herman Miller,721.11
item1619,Minimalist Bed,Sofa,Rustic,Leather,White,West Elm,767.16
item1620,Minimalist Bed,Bed,Vintage,Leather,Blue,Herman Miller,787.82
item1621,Industrial Bed,Chair,Modern,Leather,White,Wayfair,949.55
item1622,Rustic Cabinet,Bed,Vintage,Leather,White,IKEA,549.91
item1623,Industrial Sofa,Sofa,Industrial,Wood,Brown,IKEA,148.4
item1624,Minimalist Cabinet,Table,Modern,Metal,White,IKEA,80.56
item1625,Industrial Cabinet,Table,Industrial,Velvet,Black,Ashley,369.09
item1626,Minimalist Chair,Bed,Modern,Metal,Blue,Wayfair,411.97
item1627,Industrial Chair,Chair,Modern,Leather,Brown,West Elm,706.58
item1628,Minimalist Sofa,Sofa,Industrial,Leather,White,Wayfair,434.79
item1629,Rustic Table,Table,Modern,Metal,White,Ashley,777.17
item1630,Industrial Table,Chair,Minimalist,Glass,Brown,Wayfair,252.53
item1631,Industrial Table,Chair,Industrial,Wood,Black,West Elm,981.97
item1632,Industrial Table,Bed,Vintage,Wood,Black,Wayfair,818.17
item1633,Industrial Bed,Table,Modern,Glass,Brown,Ashley,668.35
item1634,Modern Bed,Bed,Minimalist,Leather,Brown,Wayfair,321.1
item1635,Minimalist Sofa,Sofa,Modern,Velvet,Black,Herman Miller,97.64
item1636,Industrial Chair,Cabinet,Rustic,Metal,Gray,Herman Miller,715.78
item1637,Minimalist Sofa,Chair,Minimalist,Wood,Gray,Herman Miller,235.63
item1638,Rustic Sofa,Cabinet,Industrial,Glass,Gray,Ashley,127.49
item1639,Industrial Bed,Sofa,Vintage,Metal,White,Ashley,918.08
item1640,Minimalist Sofa,Chair,Industrial,Metal,Gray,West Elm,921.78
item1641,Industrial Sofa,Cabinet,Vintage,Metal,Black,West Elm,908.3
item1642,Minimalist Bed,Bed,Industrial,Velvet,Black,Ashley,979.93
item1643,Vintage Sofa,Bed,Vintage,Velvet,Blue,Herman Miller,802.11
item1644,Rustic Cabinet,Table,Industrial,Wood,Black,Herman Miller,214.84
item1645,Modern Bed,Chair,Rustic,Metal,White,Wayfair,985.21
item1646,Vintage Chair,Cabinet,Rustic,Leather,Brown,West Elm,391.81
item1647,Minimalist Cabinet,Sofa,Minimalist,Glass,Black,Herman Miller,508.53
item1648,Modern Sofa,Chair,Modern,Glass,Blue,Wayfair,221.13
item1649,Vintage Bed,Cabinet,Industrial,Wood,Gray,West Elm,149.47
item1650,Rustic Cabinet,Table,Minimalist,Metal,White,West Elm,382.3
item1651,Industrial Table,Chair,Industrial,Velvet,Black,Herman Miller,192.92
item1652,Minimalist Sofa,Sofa,Modern,Glass,White,West Elm,339.11
item1653,Minimalist Chair,Cabinet,Minimalist,Leather,Gray,Ashley,107.38
item1654,Minimalist Bed,Sofa,Industrial,Velvet,Gray,IKEA,508.05
item1655,Minimalist Table,Table,Minimalist,Metal,Blue,West Elm,633.36
item1656,Vintage Sofa,Bed,Rustic,Leather,Blue,Wayfair,436.14
item1657,Vintage Sofa,Chair,Modern,Leather,Blue,Wayfair,89.21
item1658,Industrial Chair,Table,Vintage,Wood,Black,Ashley,57.74
item1659,Modern Sofa,Table,Vintage,Leather,White,Wayfair,819.81
item1660,Modern Chair,Bed,Modern,Leather,Brown,IKEA,90.29
item1661,Industrial Bed,Bed,Modern,Leather,Black,Ashley,657.12
item1662,Industrial Chair,Bed,Minimalist,Metal,Black,Ashley,435.6
item1663,Minimalist Chair,Table,Rustic,Velvet,White,Herman Miller,654.56
item1664,Vintage Cabinet,Table,Industrial,Metal,Gray,IKEA,304.1
item1665,Rustic Cabinet,Bed,Vintage,Glass,Blue,Wayfair,931.1
item1666,Vintage Table,Sofa,Modern,Glass,Black,IKEA,389.72
item1667,Modern Bed,Cabinet,Industrial,Velvet,White,West Elm,875.78
item1668,Vintage Bed,Bed,Rustic,Metal,Gray,Ashley,550.64
item1669,Minimalist Chair,Table,Industrial,Leather,Blue,IKEA,164.65
item1670,Minimalist Chair,Chair,Industrial,Velvet,Black,IKEA,241.25
item1671,Rustic Cabinet,Bed,Minimalist,Metal,Black,Ashley,863.22
item1672,Minimalist Bed,Sofa,Rustic,Velvet,Brown,IKEA,176.79
item1673,Rustic Sofa,Table,Industrial,Glass,White,Wayfair,387.8
item1674,Modern Cabinet,Bed,Rustic,Leather,White,Herman Miller,744.98
item1675,Modern Bed,Sofa,Rustic,Glass,White,West Elm,647.01
item1676,Industrial Bed,Cabinet,Minimalist,Velvet,White,West Elm,401.4
item1677,Minimalist Sofa,Cabinet,Rustic,Glass,Gray,Ashley,138.81
item1678,Vintage Chair,Bed,Vintage,Velvet,Gray,Wayfair,666.42
item1679,Minimalist Table,Cabinet,Vintage,Metal,White,IKEA,950.36
item1680,Minimalist Bed,Table,Minimalist,Velvet,Gray,West Elm,242.23
item1681,Minimalist Bed,Bed,Vintage,Velvet,Blue,IKEA,130.23
item1682,Rustic Table,Cabinet,Industrial,Metal,Black,IKEA,796.36
item1683,Modern Table,Bed,Minimalist,Leather,Gray,West Elm,521.93
item1684,Rustic Bed,Bed,Minimalist,Glass,Brown,Ashley,578.87
item1685,Industrial Chair,Cabinet,Modern,Glass,Blue,Ashley,758.83
item1686,Industrial Bed,Bed,Rustic,Metal,Brown,Herman Miller,318.52
item1687,Modern Chair,Table,Rustic,Leather,Brown,IKEA,570.39
item1688,Industrial Cabinet,Bed,Industrial,Metal,Blue,West Elm,922.35
item1689,Modern Sofa,Cabinet,Vintage,Metal,Blue,Wayfair,323.78
item1690,Minimalist Table,Sofa,Modern,Glass,Gray,Ashley,846.01
item1691,Modern Sofa,Table,Minimalist,Metal,Blue,West Elm,841.9
item1692,Industrial Bed,Table,Vintage,Leather,Black,West Elm,622.75
item1693,Industrial Cabinet,Sofa,Modern,Leather,Black,Ashley,567.74
item1694,Vintage Table,Cabinet,Modern,Glass,Black,West Elm,344.67
item1695,Minimalist Chair,Sofa,Vintage,Metal,Black,IKEA,306.61
item1696,Rustic Table,Bed,Modern,Leather,Gray,IKEA,408.5
item1697,Vintage Table,Chair,Minimalist,Wood,Gray,IKEA,82.7
item1698,Industrial Chair,Bed,Minimalist,Leather,Blue,West Elm,571.06
item1699,Rustic Chair,Sofa,Minimalist,Glass,Black,IKEA,264.04
item1700,Vintage Chair,Cabinet,Modern,Velvet,Black,West Elm,801.29
item1701,Modern Chair,Table,Industrial,Leather,White,IKEA,220.96
item1702,Modern Cabinet,Cabinet,Rustic,Metal,White,Ashley,138.89
item1703,Vintage Table,Sofa,Vintage,Wood,White,West Elm,493.78
item1704,Vintage Chair,Chair,Industrial,Velvet,White,Wayfair,558.84
item1705,Vintage Chair,Sofa,Vintage,Glass,Gray,Wayfair,977.6
item1706,Vintage Table,Cabinet,Vintage,Wood,Blue,Herman Miller,724.24
item1707,Rustic Cabinet,Table,Modern,Wood,White,Ashley,154.39
item1708,Minimalist Bed,Bed,Industrial,Wood,Blue,IKEA,390.81
item1709,Modern Chair,Sofa,Rustic,Wood,Black,Wayfair,582.35
item1710,Modern Chair,Bed,Vintage,Glass,Gray,West Elm,306.69
item1711,Rustic Table,Bed,Rustic,Metal,White,Wayfair,377.38
item1712,Industrial Cabinet,Table,Industrial,Leather,White,IKEA,434.61
item1713,Modern Chair,Cabinet,Modern,Velvet,White,Wayfair,266.33
item1714,Minimalist Bed,Table,Minimalist,Velvet,Gray,West Elm,902.32
item1715,Vintage Table,Bed,Vintage,Glass,Brown,West Elm,54.07
item1716,Modern Cabinet,Sofa,Rustic,Metal,Black,IKEA,857.97
item1717,Modern Table,Table,Minimalist,Velvet,White,West Elm,800.16
item1718,Rustic Bed,Sofa,Minimalist,Leather,Blue,Ashley,862.0
item1719,Minimalist Chair,Sofa,Minimalist,Metal,Blue,Ashley,911.44
item1720,Industrial Chair,Sofa,Rustic,Leather,Blue,Ashley,329.94
item1721,Vintage Sofa,Table,Modern,Wood,Brown,Herman Miller,765.93
item1722,Vintage Bed,Sofa,Industrial,Glass,Blue,Ashley,888.77
item1723,Minimalist Cabinet,Cabinet,Industrial,Glass,Brown,IKEA,669.7
item1724,Modern Chair,Bed,Modern,Glass,White,Wayfair,722.05
item1725,Vintage Cabinet,Chair,Industrial,Glass,Blue,Ashley,201.95
item1726,Rustic Table,Chair,Industrial,Wood,Brown,IKEA,396.67
item1727,Rustic Table,Sofa,Modern,Metal,Gray,IKEA,180.71
item1728,Rustic Cabinet,Table,Minimalist,Metal,White,Ashley,607.7
item1729,Industrial Chair,Sofa,Industrial,Glass,Blue,West Elm,189.94
item1730,Industrial Sofa,Bed,Minimalist,Glass,Gray,IKEA,141.71
item1731,Rustic Bed,Table,Industrial,Wood,Blue,Herman Miller,372.73
item1732,Modern Chair,Sofa,Vintage,Velvet,Blue,IKEA,633.89
item1733,Rustic Bed,Sofa,Vintage,Glass,Gray,IKEA,670.76
item1734,Vintage Chair,Chair,Vintage,Glass,White,Herman Miller,538.13
item1735,Vintage Table,Chair,Vintage,Wood,Brown,Ashley,785.3
item1736,Industrial Bed,Chair,Minimalist,Glass,Gray,IKEA,994.49
item1737,Rustic Sofa,Sofa,Vintage,Glass,Black,West Elm,60.86
item1738,Industrial Bed,Chair,Rustic,Wood,Blue,Ashley,808.27
item1739,Minimalist Sofa,Table,Modern,Leather,Black,Wayfair,126.23
item1740,Vintage Cabinet,Bed,Modern,Velvet,Gray,West Elm,926.07
item1741,Rustic Table,Chair,Modern,Velvet,White,Herman Miller,569.74
item1742,Minimalist Bed,Table,Modern,Leather,Brown,Ashley,628.72
item1743,Modern Bed,Bed,Vintage,Velvet,White,Herman Miller,358.17
item1744,Modern Sofa,Sofa,Minimalist,Metal,White,IKEA,709.28
item1745,Industrial Sofa,Bed,Minimalist,Metal,Brown,IKEA,608.13
item1746,Modern Chair,Cabinet,Rustic,Glass,Gray,IKEA,212.65
item1747,Industrial Cabinet,Table,Modern,Wood,Blue,West Elm,592.66
item1748,Rustic Cabinet,Cabinet,Rustic,Glass,Blue,IKEA,783.09
item1749,Minimalist Sofa,Bed,Vintage,Glass,Blue,IKEA,907.55
item1750,Vintage Table,Chair,Vintage,Velvet,White,Herman Miller,947.22
item1751,Vintage Sofa,Table,Rustic,Metal,Gray,IKEA,930.17
item1752,Modern Chair,Sofa,Minimalist,Velvet,White,Ashley,941.61
item1753,Minimalist Sofa,Chair,Modern,Wood,Gray,Herman Miller,62.58
item1754,Minimalist Bed,Chair,Vintage,Velvet,Black,Herman Miller,261.42
item1755,Modern Bed,Chair,Modern,Velvet,White,IKEA,490.64
item1756,Modern Sofa,Bed,Modern,Velvet,Blue,West Elm,328.05
item1757,Minimalist Bed,Table,Industrial,Velvet,Gray,West Elm,522.96
item1758,Rustic Sofa,Sofa,Rustic,Glass,Blue,IKEA,514.74
item1759,Industrial Sofa,Bed,Minimalist,Leather,Gray,Wayfair,864.85
item1760,Modern Bed,Bed,Modern,Metal,Brown,Herman Miller,487.44
item1761,Rustic Chair,Bed,Minimalist,Leather,Brown,Herman Miller,591.77
item1762,Minimalist Cabinet,Chair,Vintage,Velvet,Blue,Herman Miller,248.15
item1763,Minimalist Sofa,Sofa,Rustic,Leather,Black,Herman Miller,375.14
item1764,Vintage Chair,Sofa,Modern,Velvet,Brown,Herman Miller,564.74
item1765,Vintage Table,Sofa,Vintage,Velvet,Black,Ashley,814.67
item1766,Vintage Table,Table,Modern,Metal,White,Wayfair,291.3
item1767,Vintage Cabinet,Bed,Modern,Leather,Black,IKEA,897.27
item1768,Vintage Bed,Chair,Rustic,Glass,Black,IKEA,813.94
item1769,Industrial Bed,Sofa,Modern,Glass,Black,Herman Miller,870.27
item1770,Modern Sofa,Chair,Minimalist,Metal,Blue,Ashley,57.24
item1771,Vintage Bed,Bed,Industrial,Glass,Blue,Wayfair,591.29
item1772,Rustic Sofa,Chair,Vintage,Leather,Blue,Herman Miller,390.99
item1773,Minimalist Sofa,Sofa,Modern,Metal,White,West Elm,310.69
item1774,Modern Cabinet,Table,Rustic,Metal,Blue,Ashley,66.72
item1775,Modern Cabinet,Chair,Minimalist,Velvet,White,Herman Miller,101.79
item1776,Industrial Sofa,Bed,Rustic,Velvet,White,Herman Miller,290.9
item1777,Vintage Table,Bed,Rustic,Wood,Brown,Ashley,708.43
item1778,Rustic Cabinet,Chair,Industrial,Wood,Blue,Wayfair,602.99
item1779,Industrial Cabinet,Table,Industrial,Leather,Black,West Elm,409.53
item1780,Vintage Table,Cabinet,Modern,Velvet,White,IKEA,750.63
item1781,Minimalist Sofa,Cabinet,Rustic,Metal,Black,West Elm,587.77
item1782,Industrial Cabinet,Table,Industrial,Leather,Black,West Elm,188.05
item1783,Industrial Table,Table,Minimalist,Velvet,Blue,Herman Miller,509.04
item1784,Modern Sofa,Chair,Modern,Leather,White,West Elm,527.11
item1785,Vintage Chair,Sofa,Vintage,Wood,Black,Ashley,229.83
item1786,Industrial Sofa,Chair,Industrial,Leather,White,Ashley,972.52
item1787,Minimalist Table,Cabinet,Rustic,Velvet,Black,Herman Miller,225.86
item1788,Minimalist Cabinet,Table,Rustic,Leather,Black,Wayfair,811.29
item1789,Minimalist Bed,Bed,Minimalist,Glass,White,IKEA,699.89
item1790,Modern Bed,Bed,Minimalist,Leather,Black,Herman Miller,416.7
item1791,Modern Cabinet,Bed,Industrial,Wood,White,West Elm,935.51
item1792,Modern Bed,Bed,Minimalist,Velvet,Brown,Wayfair,277.55
item1793,Modern Table,Cabinet,Minimalist,Glass,White,IKEA,953.49
item1794,Rustic Sofa,Bed,Modern,Velvet,Black,Ashley,230.94
item1795,Industrial Cabinet,Bed,Rustic,Glass,Brown,IKEA,58.84
item1796,Industrial Bed,Sofa,Minimalist,Leather,Black,West Elm,338.8
item1797,Rustic Table,Sofa,Industrial,Leather,Blue,Wayfair,148.37
item1798,Rustic Table,Table,Minimalist,Leather,White,Ashley,201.14
item1799,Industrial Bed,Sofa,Rustic,Velvet,Gray,West Elm,126.57
item1800,Minimalist Bed,Table,Vintage,Wood,Brown,Herman Miller,392.34
item1801,Industrial Chair,Bed,Modern,Wood,Black,West Elm,895.29
item1802,Industrial Table,Table,Minimalist,Wood,Blue,Ashley,928.75
item1803,Modern Chair,Cabinet,Minimalist,Velvet,Black,IKEA,472.33
item1804,Rustic Cabinet,Bed,Modern,Wood,White,Ashley,646.39
item1805,Minimalist Table,Cabinet,Modern,Metal,Blue,IKEA,221.0
item1806,Industrial Table,Cabinet,Industrial,Leather,Gray,Herman Miller,662.03
item1807,Vintage Bed,Bed,Modern,Wood,White,West Elm,245.5
item1808,Modern Table,Chair,Vintage,Wood,Gray,West Elm,191.88
item1809,Industrial Cabinet,Chair,Minimalist,Wood,White,Herman Miller,641.02
item1810,Industrial Chair,Table,Modern,Velvet,Gray,Wayfair,716.7
item1811,Vintage Table,Bed,Vintage,Glass,Blue,Wayfair,668.11
item1812,Vintage Bed,Chair,Rustic,Wood,Blue,IKEA,856.82
item1813,Rustic Chair,Table,Rustic,Metal,Gray,Ashley,175.96
item1814,Rustic Cabinet,Bed,Industrial,Metal,Gray,Ashley,75.55
item1815,Minimalist Sofa,Cabinet,Modern,Wood,Blue,IKEA,719.55
item1816,Industrial Table,Sofa,Minimalist,Glass,Black,Herman Miller,798.24
